Zone;Élément;Produit;Année;Unité;Valeur
Cabo Verde;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;17.62
Cabo Verde;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;62
Cabo Verde;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.52
Cabo Verde;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.75
Cambodge;Production;Viande de Volailles;2017;Milliers de tonnes;28
Cambodge;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;10
Cambodge;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Cambodge;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;38
Cambodge;Pertes;Viande de Volailles;2017;Milliers de tonnes;1
Cambodge;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Cambodge;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Cambodge;Nourriture;Viande de Volailles;2017;Milliers de tonnes;37
Cambodge;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;2.34
Cambodge;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;11
Cambodge;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.74
Cambodge;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.85
Cameroun;Production;Viande de Volailles;2017;Milliers de tonnes;81
Cameroun;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Cameroun;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Cameroun;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Cameroun;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;82
Cameroun;Pertes;Viande de Volailles;2017;Milliers de tonnes;4
Cameroun;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Cameroun;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Cameroun;Nourriture;Viande de Volailles;2017;Milliers de tonnes;78
Cameroun;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;3.16
Cameroun;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;11
Cameroun;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;1.07
Cameroun;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.67
Canada;Production;Viande de Volailles;2017;Milliers de tonnes;1417
Canada;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;182
Canada;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;3
Canada;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;163
Canada;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1433
Canada;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Canada;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1433
Canada;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;39.02
Canada;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;154
Canada;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;13.86
Canada;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;10.54
Chili;Production;Viande de Volailles;2017;Milliers de tonnes;712
Chili;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;155
Chili;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;80
Chili;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;115
Chili;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;672
Chili;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Chili;Nourriture;Viande de Volailles;2017;Milliers de tonnes;672
Chili;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;36.36
Chili;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;153
Chili;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.21
Chili;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;11.22
Chine - RAS de Hong-Kong;Production;Viande de Volailles;2017;Milliers de tonnes;24
Chine - RAS de Hong-Kong;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;907
Chine - RAS de Hong-Kong;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-12
Chine - RAS de Hong-Kong;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;663
Chine - RAS de Hong-Kong;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;280
Chine - RAS de Hong-Kong;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;32
Chine - RAS de Hong-Kong;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;-18
Chine - RAS de Hong-Kong;Résidus;Viande de Volailles;2017;Milliers de tonnes;-125
Chine - RAS de Hong-Kong;Nourriture;Viande de Volailles;2017;Milliers de tonnes;391
Chine - RAS de Hong-Kong;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;53.51
Chine - RAS de Hong-Kong;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;210
Chine - RAS de Hong-Kong;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;22.26
Chine - RAS de Hong-Kong;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;12.7
Chine - RAS de Macao;Production;Viande de Volailles;2017;Milliers de tonnes;3
Chine - RAS de Macao;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;23
Chine - RAS de Macao;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;8
Chine - RAS de Macao;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Chine - RAS de Macao;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;19
Chine - RAS de Macao;Pertes;Viande de Volailles;2017;Milliers de tonnes;0
Chine - RAS de Macao;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Chine - RAS de Macao;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;-3
Chine - RAS de Macao;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Chine - RAS de Macao;Nourriture;Viande de Volailles;2017;Milliers de tonnes;21
Chine - RAS de Macao;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;34.47
Chine - RAS de Macao;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;142
Chine - RAS de Macao;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;11.9
Chine - RAS de Macao;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;10.08
Chine, continentale;Production;Viande de Volailles;2017;Milliers de tonnes;18236
Chine, continentale;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;452
Chine, continentale;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-50
Chine, continentale;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;576
Chine, continentale;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;18161
Chine, continentale;Pertes;Viande de Volailles;2017;Milliers de tonnes;643
Chine, continentale;Traitement;Viande de Volailles;2017;Milliers de tonnes;1
Chine, continentale;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Chine, continentale;Résidus;Viande de Volailles;2017;Milliers de tonnes;-1
Chine, continentale;Nourriture;Viande de Volailles;2017;Milliers de tonnes;17518
Chine, continentale;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;12.33
Chine, continentale;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;59
Chine, continentale;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;3.96
Chine, continentale;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.67
Chine, Taiwan Province de;Production;Viande de Volailles;2017;Milliers de tonnes;652
Chine, Taiwan Province de;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;161
Chine, Taiwan Province de;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;20
Chine, Taiwan Province de;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;8
Chine, Taiwan Province de;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;785
Chine, Taiwan Province de;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;0
Chine, Taiwan Province de;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Chine, Taiwan Province de;Nourriture;Viande de Volailles;2017;Milliers de tonnes;785
Chine, Taiwan Province de;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;33.17
Chine, Taiwan Province de;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;126
Chine, Taiwan Province de;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;11.01
Chine, Taiwan Province de;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;8.7
Chypre;Production;Viande de Volailles;2017;Milliers de tonnes;25
Chypre;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;14
Chypre;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Chypre;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;1
Chypre;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;38
Chypre;Pertes;Viande de Volailles;2017;Milliers de tonnes;1
Chypre;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
Chypre;Autres utilisations (non alimentaire);Viande de Volailles;2017;Milliers de tonnes;5
Chypre;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;2
Chypre;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Chypre;Nourriture;Viande de Volailles;2017;Milliers de tonnes;30
Chypre;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;25.08
Chypre;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;91
Chypre;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;9.58
Chypre;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;5.54
Colombie;Production;Viande de Volailles;2017;Milliers de tonnes;1564
Colombie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;78
Colombie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;-4
Colombie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;2
Colombie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;1643
Colombie;Pertes;Viande de Volailles;2017;Milliers de tonnes;78
Colombie;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Colombie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Colombie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;1565
Colombie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;31.99
Colombie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;111
Colombie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;9.57
Colombie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.69
Congo;Production;Viande de Volailles;2017;Milliers de tonnes;7
Congo;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;104
Congo;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Congo;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Congo;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;110
Congo;Pertes;Viande de Volailles;2017;Milliers de tonnes;0
Congo;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;0
Congo;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Congo;Nourriture;Viande de Volailles;2017;Milliers de tonnes;110
Congo;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;21.53
Congo;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;72
Congo;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.45
Congo;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.47
Costa Rica;Production;Viande de Volailles;2017;Milliers de tonnes;133
Costa Rica;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;17
Costa Rica;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;13
Costa Rica;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;3
Costa Rica;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;134
Costa Rica;Alimentation pour touristes;Viande de Volailles;2017;Milliers de tonnes;3
Costa Rica;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Costa Rica;Nourriture;Viande de Volailles;2017;Milliers de tonnes;131
Costa Rica;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;26.52
Costa Rica;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;92
Costa Rica;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;7.93
Costa Rica;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;6.36
Côte d'Ivoire;Production;Viande de Volailles;2017;Milliers de tonnes;58
Côte d'Ivoire;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;7
Côte d'Ivoire;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;0
Côte d'Ivoire;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;0
Côte d'Ivoire;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;65
Côte d'Ivoire;Pertes;Viande de Volailles;2017;Milliers de tonnes;3
Côte d'Ivoire;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Côte d'Ivoire;Nourriture;Viande de Volailles;2017;Milliers de tonnes;62
Côte d'Ivoire;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;2.53
Côte d'Ivoire;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;8
Côte d'Ivoire;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.86
Côte d'Ivoire;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;0.53
Croatie;Production;Viande de Volailles;2017;Milliers de tonnes;61
Croatie;Importations - Quantité;Viande de Volailles;2017;Milliers de tonnes;24
Croatie;Variation de stock;Viande de Volailles;2017;Milliers de tonnes;22
Croatie;Exportations - Quantité;Viande de Volailles;2017;Milliers de tonnes;17
Croatie;Disponibilité intérieure;Viande de Volailles;2017;Milliers de tonnes;45
Croatie;Traitement;Viande de Volailles;2017;Milliers de tonnes;0
Croatie;Résidus;Viande de Volailles;2017;Milliers de tonnes;0
Croatie;Nourriture;Viande de Volailles;2017;Milliers de tonnes;45
Croatie;Disponibilité alimentaire en quantité (kg/personne/an);Viande de Volailles;2017;kg;10.77
Croatie;Disponibilité alimentaire (Kcal/personne/jour);Viande de Volailles;2017;Kcal/personne/jour;37
Croatie;Disponibilité de protéines en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;4.06
Croatie;Disponibilité de matière grasse en quantité (g/personne/jour);Viande de Volailles;2017;g/personne/jour;2.2
